,target,f1_x,f2_x,f3_x,f4_x,f5_x,f6_x,f7_x,f8_x,f9_x,f1_y,f2_y,f3_y,f4_y,f5_y,f6_y,f7_y,f8_y,f9_y
1716,0,1,4,1,3,2,3,1,4,2,1,1,1,0,2,1,2,1,1
1717,0,2,0,1,0,0,3,0,2,2,1,1,1,0,2,1,2,1,1
1718,1,1,1,1,3,2,0,0,0,2,1,1,1,0,2,1,2,1,1
1719,0,0,0,1,3,2,2,0,1,2,1,1,1,0,2,1,2,1,1
1720,0,2,1,1,2,2,2,1,0,2,1,1,1,0,2,1,2,1,1
1721,0,2,1,0,2,2,2,0,2,2,1,2,1,0,0,2,0,2,2
1722,0,3,1,1,0,2,2,0,0,2,1,2,1,0,0,2,0,2,2
1723,0,3,1,1,3,2,2,1,3,2,1,2,1,0,0,2,0,2,2
1724,0,2,4,1,3,2,2,1,1,2,1,2,1,0,0,2,0,2,2
1725,0,2,1,1,0,2,1,1,0,2,1,2,1,0,0,2,0,2,2
1726,1,1,2,1,0,2,2,1,0,2,1,4,1,3,2,2,1,3,2
1727,0,2,4,1,0,2,2,0,4,2,1,4,1,3,2,2,1,3,2
1728,0,2,1,1,3,2,3,0,0,2,1,4,1,3,2,2,1,3,2
1729,1,0,0,1,0,2,2,0,1,2,1,4,1,3,2,2,1,3,2
1730,0,3,0,1,0,2,2,1,2,2,1,4,1,3,2,2,1,3,2
1731,0,1,2,1,0,2,2,1,0,2,2,1,0,2,2,3,0,3,2
1732,0,3,1,1,2,2,3,0,0,2,2,1,0,2,2,3,0,3,2
1733,1,2,2,1,3,0,3,0,2,2,2,1,0,2,2,3,0,3,2
1734,1,0,1,1,0,1,2,1,0,2,2,1,0,2,2,3,0,3,2
1735,0,1,2,1,0,2,2,1,0,2,3,0,1,1,2,2,0,4,2
1736,0,0,0,1,0,2,2,0,2,2,3,0,1,1,2,2,0,4,2
1737,0,3,4,1,0,2,2,1,2,2,3,0,1,1,2,2,0,4,2
1738,1,1,1,1,0,1,2,0,2,2,3,0,1,1,2,2,0,4,2
1739,0,1,2,1,0,2,2,1,0,2,0,1,1,0,2,2,2,3,2
1740,0,0,1,1,3,2,2,1,4,2,0,1,1,0,2,2,2,3,2
1741,0,2,1,0,3,2,2,1,2,2,0,1,1,0,2,2,2,3,2
1742,1,1,2,1,0,2,2,1,0,2,0,0,1,0,2,2,0,1,2
1743,0,2,1,1,0,2,1,0,1,2,0,0,1,0,2,2,0,1,2
1744,0,2,1,1,3,0,2,0,2,2,0,0,1,0,2,2,0,1,2
1745,0,1,2,1,0,2,2,1,0,2,2,1,0,3,2,2,1,4,2
1746,0,2,1,1,0,0,2,0,4,2,2,1,0,3,2,2,1,4,2
1747,0,1,0,1,0,2,2,0,1,2,2,1,0,3,2,2,1,4,2
1748,1,2,1,1,2,2,1,0,1,2,2,1,1,1,2,2,1,1,1
1749,0,1,4,1,3,2,2,0,1,2,2,1,1,1,2,2,1,1,1
1750,0,1,1,1,2,2,2,1,0,2,2,1,1,1,2,2,1,1,1
1751,1,2,1,1,2,2,1,0,1,2,3,0,1,3,2,2,1,1,2
1752,0,1,1,1,0,2,1,0,1,2,3,0,1,3,2,2,1,1,2
1753,0,3,1,1,2,2,2,0,1,2,3,0,1,3,2,2,1,1,2
1754,1,2,1,1,1,2,2,1,1,1,3,0,1,3,2,2,1,1,2
1755,0,2,1,1,2,2,1,0,1,2,1,1,1,1,2,3,0,0,2
1756,1,2,1,1,0,2,2,0,1,2,1,1,1,1,2,3,0,0,2
1757,1,2,1,0,3,2,2,1,2,2,1,1,1,1,2,3,0,0,2
1758,0,2,0,1,3,2,0,0,3,2,3,0,2,3,0,2,0,3,2
1759,0,2,2,0,1,2,2,0,1,2,3,0,2,3,0,2,0,3,2
1760,0,2,1,1,0,2,2,2,0,1,3,0,2,3,0,2,0,3,2
1761,1,2,2,0,2,2,2,3,0,2,3,0,2,3,0,2,0,3,2
1762,0,0,0,1,2,2,2,1,4,2,3,0,2,3,0,2,0,3,2
1763,0,2,4,2,3,2,2,1,2,2,3,0,2,3,0,2,0,3,2
1764,0,2,0,1,3,2,0,0,3,2,1,1,1,2,0,1,1,4,1
1765,0,1,1,1,1,0,1,0,3,2,1,1,1,2,0,1,1,4,1
1766,0,3,4,0,1,2,1,0,3,2,1,1,1,2,0,1,1,4,1
1767,0,2,1,1,2,0,2,1,0,1,1,1,1,2,0,1,1,4,1
1768,0,1,1,1,3,0,2,1,0,2,2,2,1,2,2,2,1,0,1
1769,0,3,0,1,0,0,2,0,2,2,2,2,1,2,2,2,1,0,1
1770,0,2,0,1,1,2,1,0,1,1,2,2,1,2,2,2,1,0,1
1771,0,1,1,1,3,0,2,1,0,2,3,4,1,0,2,2,3,3,2
1772,1,3,1,1,0,2,2,3,0,2,3,4,1,0,2,2,3,3,2
1773,0,1,1,1,1,2,1,0,0,2,3,4,1,0,2,2,3,3,2
1774,0,3,4,1,3,2,2,0,3,2,3,4,1,0,2,2,3,3,2
1775,0,1,1,1,3,0,2,1,0,2,1,4,1,1,0,3,0,2,2
1776,0,3,1,0,1,2,1,1,3,2,1,4,1,1,0,3,0,2,2
1777,0,1,1,1,0,2,1,0,1,1,1,4,1,1,0,3,0,2,2
1778,1,1,1,1,1,0,2,0,2,1,1,4,1,1,0,3,0,2,2
1779,0,1,1,1,3,0,2,1,0,2,1,1,1,3,2,0,0,3,2
1780,0,2,0,1,0,2,2,3,1,2,1,1,1,3,2,0,0,3,2
1781,0,1,1,1,3,0,2,1,2,1,1,1,1,3,2,0,0,3,2
1782,0,3,4,1,3,2,1,0,3,2,1,1,1,3,2,0,0,3,2
1783,1,2,0,1,1,2,2,3,2,2,1,1,1,3,2,0,0,3,2
1784,0,2,2,1,2,2,2,0,1,2,1,1,1,3,2,0,0,3,2
1785,0,0,1,1,1,2,2,1,2,2,1,1,1,3,2,0,0,3,2
1786,1,1,1,0,1,2,1,0,3,2,1,1,1,3,2,0,0,3,2
1787,0,1,1,1,3,0,2,1,0,2,1,2,1,0,0,2,1,1,2
1788,0,2,2,1,3,2,2,1,4,2,1,2,1,0,0,2,1,1,2
1789,0,3,4,1,3,2,2,3,0,2,1,2,1,0,0,2,1,1,2
1790,0,1,1,0,3,2,2,1,3,2,1,2,1,0,0,2,1,1,2
1791,0,3,1,1,3,0,2,0,0,2,1,2,1,0,0,2,1,1,2
1792,0,2,0,0,2,2,2,0,0,2,3,1,1,3,3,1,3,1,2
1793,0,0,4,1,3,2,2,1,0,2,3,1,1,3,3,1,3,1,2
1794,0,2,1,0,2,2,2,1,0,2,3,1,1,3,3,1,3,1,2
1795,0,0,2,1,0,1,2,1,3,2,3,1,1,3,3,1,3,1,2
1796,0,2,0,0,2,2,2,0,0,2,1,1,0,1,0,1,1,0,1
1797,0,3,1,1,3,2,3,3,3,2,1,1,0,1,0,1,1,0,1
1798,0,2,1,1,2,1,2,1,1,2,1,1,0,1,0,1,1,0,1
1799,0,1,2,1,3,2,1,1,3,2,1,1,0,1,0,1,1,0,1
1800,0,1,4,1,1,2,1,0,1,2,1,1,0,1,0,1,1,0,1
1801,0,1,1,1,1,2,1,3,3,2,1,1,0,1,0,1,1,0,1
1802,0,2,1,1,0,2,3,0,3,2,2,2,1,2,2,2,0,1,2
1803,1,1,0,1,0,2,2,0,1,1,2,2,1,2,2,2,0,1,2
1804,0,1,1,1,3,2,2,1,1,2,2,2,1,2,2,2,0,1,2
1805,1,2,1,1,0,2,2,2,2,1,2,2,1,2,2,2,0,1,2
1806,0,2,1,1,0,2,3,0,3,2,3,4,1,3,0,2,0,3,2
1807,0,2,1,1,2,2,2,0,3,2,3,4,1,3,0,2,0,3,2
1808,0,2,4,1,3,2,2,3,1,2,3,4,1,3,0,2,0,3,2
1809,1,2,1,1,0,2,3,0,3,2,1,4,1,3,2,2,0,2,2
1810,0,2,1,1,0,2,3,0,3,2,2,1,1,0,2,2,3,3,2
1811,1,1,2,1,3,2,2,0,1,2,2,1,1,0,2,2,3,3,2
1812,0,1,0,1,3,0,2,1,0,1,1,1,0,0,0,1,0,1,1
1813,0,3,0,1,1,2,1,1,3,2,1,1,0,0,0,1,0,1,1
1814,0,1,1,0,0,2,3,1,3,2,1,1,0,0,0,1,0,1,1
1815,0,0,1,1,0,2,1,2,1,1,1,1,0,0,0,1,0,1,1
1816,0,2,1,1,0,2,3,2,3,2,1,1,0,0,0,1,0,1,1
1817,0,1,4,1,3,2,3,1,1,2,1,1,0,0,0,1,0,1,1
1818,1,1,0,1,3,0,2,1,0,1,0,1,1,0,2,1,2,1,1
1819,0,2,1,1,1,2,1,0,2,1,0,1,1,0,2,1,2,1,1
1820,0,2,2,1,0,0,2,1,1,1,0,1,1,0,2,1,2,1,1
1821,1,2,2,1,3,1,2,1,2,2,0,1,1,0,2,1,2,1,1
1822,0,1,4,1,3,2,2,3,1,2,0,1,1,0,2,1,2,1,1
1823,0,2,4,1,0,2,3,1,2,2,0,1,1,0,2,1,2,1,1
1824,0,1,1,1,3,2,2,0,2,2,2,1,1,0,2,2,0,1,1
1825,1,3,1,1,0,2,2,1,3,2,2,1,1,0,2,2,0,1,1
1826,0,0,1,1,3,2,2,1,4,2,2,1,1,1,2,1,3,3,2
1827,1,3,4,1,0,2,3,0,4,2,2,1,1,1,2,1,3,3,2
1828,0,2,2,1,1,2,2,1,2,2,2,1,1,1,2,1,3,3,2
1829,0,3,0,1,0,2,2,0,2,2,2,1,1,1,2,1,3,3,2
1830,0,2,4,1,0,2,2,0,4,2,2,1,1,1,2,1,3,3,2
1831,0,3,4,1,1,2,2,0,4,2,2,1,1,1,2,1,3,3,2
1832,1,1,2,1,3,2,1,1,3,2,2,1,1,1,2,1,3,3,2
1833,0,2,0,1,0,2,2,1,1,2,2,1,1,1,2,1,3,3,2
1834,1,0,1,1,3,2,2,1,4,2,3,0,1,3,2,1,0,2,2
1835,0,0,1,1,3,2,2,0,0,2,3,0,1,3,2,1,0,2,2
1836,0,3,0,1,3,2,2,1,2,2,3,0,1,3,2,1,0,2,2
1837,0,0,0,1,0,2,2,0,2,2,3,1,1,0,2,3,1,4,2
1838,0,2,1,1,3,2,3,0,2,2,3,1,1,0,2,3,1,4,2
1839,0,0,0,1,0,2,2,0,2,2,0,1,1,0,2,2,1,1,1
1840,1,3,1,1,0,2,1,1,1,2,0,1,1,0,2,2,1,1,1
1841,1,2,2,1,3,2,2,1,2,2,0,1,1,0,2,2,1,1,1
1842,0,2,1,1,1,2,3,0,0,2,0,1,1,0,2,2,1,1,1
1843,1,3,4,1,3,2,2,1,4,2,2,1,2,1,0,1,1,2,1
1844,0,2,1,1,1,2,1,1,2,1,2,1,2,1,0,1,1,2,1
1845,0,1,1,0,1,0,3,0,2,1,2,1,2,1,0,1,1,2,1
1846,1,0,2,1,0,2,2,1,1,2,2,1,2,1,0,1,1,2,1
1847,0,3,4,1,3,2,2,1,4,2,3,0,1,0,0,2,2,2,1
1848,0,3,1,0,3,2,1,0,3,2,3,0,1,0,0,2,2,2,1
1849,0,0,0,1,0,1,2,1,2,2,3,0,1,0,0,2,2,2,1
1850,0,0,2,1,0,1,2,1,2,2,3,0,1,0,0,2,2,2,1
1851,0,3,4,1,3,2,2,1,4,2,1,1,1,1,0,2,2,2,1
1852,0,3,1,0,1,2,1,1,3,2,1,1,1,1,0,2,2,2,1
1853,0,1,0,1,0,2,3,3,4,2,1,1,1,1,0,2,2,2,1
1854,0,2,1,0,2,2,3,0,2,2,1,1,1,1,0,2,2,2,1
1855,0,3,4,1,0,2,2,1,4,2,1,1,1,1,0,2,2,2,1
1856,0,2,2,1,0,0,3,0,4,2,1,1,1,1,0,2,2,2,1
1857,0,0,1,1,2,2,2,1,4,2,1,1,1,1,0,2,2,2,1
1858,1,3,2,1,3,0,2,1,2,1,1,1,1,1,0,2,2,2,1
1859,0,3,4,1,3,2,2,1,4,2,2,1,0,2,2,2,0,2,2
1860,1,3,1,1,2,2,2,0,1,2,2,1,0,2,2,2,0,2,2
1861,0,2,2,1,0,2,1,0,0,2,2,1,0,2,2,2,0,2,2
1862,0,0,1,1,0,0,2,0,2,2,2,1,0,2,2,2,0,2,2
1863,0,3,1,1,3,2,3,3,3,2,0,0,1,3,0,1,1,2,1
1864,0,1,4,1,3,2,3,1,4,2,0,0,1,3,0,1,1,2,1
1865,1,2,4,1,2,2,1,0,1,2,0,0,1,3,0,1,1,2,1
1866,1,3,4,0,2,2,1,1,3,2,0,0,1,3,0,1,1,2,1
1867,0,1,1,1,1,2,2,0,3,2,1,1,1,3,2,2,0,1,1
1868,0,1,1,1,1,2,2,0,1,2,1,1,1,3,2,2,0,1,1
1869,0,2,1,1,0,2,1,0,1,2,1,1,1,3,2,2,0,1,1
1870,0,3,4,1,0,2,2,2,2,2,2,4,1,3,2,3,1,3,2
1871,0,1,1,1,0,2,3,0,3,2,0,1,1,3,2,2,3,1,2
1872,0,2,1,1,0,2,2,1,0,1,0,1,1,3,2,2,3,1,2
1873,0,3,1,1,0,2,3,0,4,2,0,1,1,3,2,2,3,1,2
1874,0,1,0,1,0,2,2,0,1,2,0,1,1,3,2,2,3,1,2
1875,0,2,4,1,0,2,2,0,4,2,0,1,1,3,2,2,3,1,2
1876,1,3,1,1,1,2,1,0,1,2,0,1,1,3,2,2,3,1,2
1877,0,3,1,1,1,2,1,0,0,2,0,1,1,3,2,2,3,1,2
1878,0,1,1,1,0,2,3,0,3,2,2,1,1,1,2,1,0,0,1
1879,1,3,0,1,0,0,2,0,2,2,2,1,1,1,2,1,0,0,1
1880,0,2,1,1,3,2,2,0,0,2,2,1,1,1,2,1,0,0,1
1881,0,1,1,1,0,2,3,0,3,2,2,4,1,0,2,2,1,1,2
1882,1,1,1,1,3,2,2,0,0,2,2,4,1,0,2,2,1,1,2
1883,0,1,1,1,0,2,1,0,0,2,2,4,1,0,2,2,1,1,2
1884,0,1,1,1,3,2,1,0,0,2,2,4,1,0,2,2,1,1,2
1885,1,2,1,1,3,2,2,1,2,2,2,4,1,0,2,2,1,1,2
1886,0,1,1,1,0,2,3,0,3,2,1,4,1,1,2,3,0,1,2
1887,0,3,1,1,0,2,3,1,2,1,1,4,1,1,2,3,0,1,2
1888,1,1,1,1,0,2,3,0,3,2,3,4,1,3,2,2,0,2,2
1889,1,1,1,1,0,2,3,0,3,2,3,1,1,3,2,2,1,4,2
1890,0,0,1,1,3,2,2,0,0,2,3,1,1,3,2,2,1,4,2
1891,0,1,1,1,0,2,1,0,0,2,3,1,1,3,2,2,1,4,2
1892,1,3,4,1,3,2,2,0,2,2,3,1,1,3,2,2,1,4,2
1893,0,0,0,1,0,2,2,0,0,2,2,1,0,2,2,3,0,2,2
1894,0,0,1,1,0,0,2,1,1,1,2,1,0,2,2,3,0,2,2
1895,1,3,4,1,3,2,2,0,3,2,2,1,0,2,2,3,0,2,2
1896,0,1,2,1,1,2,3,0,1,2,2,1,0,2,2,3,0,2,2
1897,1,3,0,1,1,2,3,0,4,2,2,1,0,2,2,3,0,2,2
1898,1,0,0,1,0,2,2,0,0,2,3,1,1,3,2,3,3,3,2
1899,1,1,4,1,3,2,2,0,4,2,3,1,1,3,2,3,3,3,2
1900,0,3,1,1,1,2,1,0,1,2,3,1,1,3,2,3,3,3,2
1901,0,0,0,1,0,2,2,0,0,2,2,0,1,3,2,3,0,4,2
1902,0,2,1,1,0,0,2,0,0,2,2,0,1,3,2,3,0,4,2
1903,0,2,1,1,1,2,1,0,0,1,2,0,1,3,2,3,0,4,2
1904,0,2,4,1,0,2,2,3,1,2,2,0,1,3,2,3,0,4,2
1905,1,1,1,1,3,2,3,1,4,2,2,0,1,3,2,3,0,4,2
1906,0,0,1,1,3,2,2,3,1,2,2,0,1,3,2,3,0,4,2
1907,0,0,0,1,0,2,2,0,0,2,2,0,0,0,2,2,0,2,2
1908,0,2,0,1,0,2,2,3,1,2,2,0,0,0,2,2,0,2,2
1909,0,3,1,1,0,2,2,3,2,2,2,0,0,0,2,2,0,2,2
1910,1,2,4,1,0,2,3,1,2,2,2,0,0,0,2,2,0,2,2
1911,0,0,0,1,0,2,2,0,0,2,3,2,1,3,0,2,1,2,1
1912,0,2,0,1,3,2,3,0,3,2,3,2,1,3,0,2,1,2,1
1913,0,2,4,0,2,2,2,0,3,2,3,2,1,3,0,2,1,2,1
1914,0,0,2,1,1,2,3,0,3,2,3,2,1,3,0,2,1,2,1
1915,0,3,2,1,0,2,2,3,2,1,3,2,1,3,0,2,1,2,1
1916,1,3,4,1,4,2,3,1,3,2,0,2,1,0,0,2,2,2,1
1917,0,2,0,1,0,2,2,3,4,2,0,2,1,0,0,2,2,2,1
1918,0,2,0,1,0,1,1,0,2,2,0,2,1,0,0,2,2,2,1
1919,0,0,1,1,0,0,2,2,1,1,0,2,1,0,0,2,2,2,1
1920,0,0,1,1,2,2,2,1,4,2,0,2,1,0,0,2,2,2,1
1921,0,2,1,0,2,2,2,1,0,2,0,2,1,0,0,2,2,2,1
1922,0,1,2,1,1,2,2,0,2,2,0,0,1,3,2,2,0,1,2
1923,0,3,4,1,0,2,2,0,3,2,0,0,1,3,2,2,0,1,2
1924,0,2,4,1,1,2,2,0,2,2,0,0,1,3,2,2,0,1,2
1925,0,1,2,1,1,2,2,0,2,2,0,1,1,0,2,1,0,2,1
1926,0,1,1,1,1,2,3,0,4,2,0,1,1,0,2,1,0,2,1
1927,0,2,1,1,3,0,2,0,2,2,0,1,1,0,2,1,0,2,1
1928,0,1,2,1,1,2,2,0,2,2,1,1,1,2,2,3,0,4,2
1929,0,2,2,1,0,2,2,3,2,2,1,1,1,2,2,3,0,4,2
1930,0,1,1,1,1,2,3,0,4,2,1,1,1,2,2,3,0,4,2
1931,0,2,4,1,3,2,2,3,1,2,1,1,1,2,2,3,0,4,2
1932,0,1,1,1,1,2,3,0,1,2,1,1,1,2,2,3,0,4,2
1933,1,2,1,1,1,1,2,0,2,2,1,1,1,2,2,3,0,4,2
1934,0,1,4,1,0,2,2,2,1,1,3,0,2,1,2,3,0,2,2
1935,1,2,0,1,0,2,2,2,3,2,3,0,2,1,2,3,0,2,2
1936,0,3,4,1,0,2,3,1,2,2,3,0,2,1,2,3,0,2,2
1937,0,2,0,1,3,2,3,0,3,2,3,0,2,1,2,3,0,2,2
1938,0,2,0,1,1,2,3,2,3,2,3,0,2,1,2,3,0,2,2
1939,1,1,4,1,0,2,2,2,1,1,1,1,0,1,2,2,2,2,2
1940,1,2,1,1,3,2,1,1,0,2,1,1,0,1,2,2,2,2,2
1941,0,3,4,1,0,2,2,1,0,2,1,1,0,1,2,2,2,2,2
1942,0,1,4,1,0,2,2,2,1,1,1,0,0,4,2,3,1,3,2
1943,0,2,1,1,0,0,2,2,2,1,1,0,0,4,2,3,1,3,2
1944,0,3,4,1,0,2,1,0,4,2,1,0,0,4,2,3,1,3,2
1945,0,2,3,1,3,2,2,0,1,2,1,0,0,4,2,3,1,3,2
1946,0,1,0,1,0,2,3,1,2,2,0,0,1,0,1,2,0,2,2
1947,1,1,4,1,1,2,3,0,1,2,0,0,1,0,1,2,0,2,2
1948,0,2,0,1,0,2,2,2,3,2,0,0,1,0,1,2,0,2,2
1949,0,1,4,0,1,2,2,0,1,2,0,0,1,0,1,2,0,2,2
1950,1,1,0,1,0,2,3,1,2,2,2,0,1,1,2,2,1,2,1
1951,0,1,1,1,2,2,2,0,0,2,2,0,1,1,2,2,1,2,1
1952,0,1,1,1,0,2,1,1,0,1,2,0,1,1,2,2,1,2,1
1953,1,2,1,1,0,2,1,0,4,2,2,0,1,1,2,2,1,2,1
1954,0,2,1,1,0,2,3,2,3,2,2,0,1,1,2,2,1,2,1
1955,0,0,1,1,3,2,2,3,1,2,2,0,1,1,2,2,1,2,1
1956,0,1,0,1,0,2,3,1,2,2,3,1,1,1,2,1,1,2,1
1957,0,2,4,1,0,2,1,0,1,2,3,1,1,1,2,1,1,2,1
1958,0,3,2,1,3,2,2,1,3,2,0,1,1,0,1,2,1,0,2
1959,0,1,1,1,2,2,3,0,0,2,0,1,1,0,1,2,1,0,2
1960,0,1,1,1,0,2,1,0,1,1,0,1,1,0,1,2,1,0,2
1961,0,2,1,1,3,2,2,2,4,2,0,1,1,0,1,2,1,0,2
1962,1,2,2,1,3,0,3,0,2,2,0,1,1,0,1,2,1,0,2
1963,0,3,2,1,0,2,2,3,0,2,0,1,1,0,1,2,1,0,2
1964,0,3,2,1,3,2,2,1,3,2,1,0,1,1,2,2,3,0,2
1965,0,3,1,1,0,2,2,3,1,2,1,0,1,1,2,2,3,0,2
1966,0,1,2,0,0,2,2,0,3,2,1,0,1,1,2,2,3,0,2
1967,0,3,1,1,1,2,1,0,0,2,1,0,1,1,2,2,3,0,2
1968,0,1,0,1,0,2,1,0,1,1,1,0,1,1,2,2,3,0,2
1969,0,3,2,1,3,2,2,1,3,2,1,4,0,0,2,3,1,3,2
1970,0,3,2,1,3,2,2,0,4,2,1,4,0,0,2,3,1,3,2
1971,0,1,1,2,3,2,2,1,2,2,1,4,0,0,2,3,1,3,2
1972,0,3,2,1,0,2,2,0,4,2,3,1,1,3,0,1,0,0,1
1973,1,2,1,1,3,2,3,0,2,2,3,1,1,3,0,1,0,0,1
1974,0,2,1,1,3,1,2,0,1,2,2,0,1,0,0,3,0,2,2
1975,0,3,4,1,3,2,1,0,3,2,2,0,1,0,0,3,0,2,2
1976,1,1,1,1,3,2,1,0,3,2,3,1,1,0,2,1,0,0,2
1977,0,1,1,1,3,2,1,0,3,2,3,1,1,3,2,3,0,0,2
1978,1,2,1,1,0,2,1,1,2,2,3,1,1,3,2,3,0,0,2
1979,0,2,0,1,0,2,2,1,1,2,3,1,1,3,2,3,0,0,2
1980,1,1,1,1,3,2,1,0,3,2,2,2,1,0,2,2,0,3,2
1981,1,3,1,1,0,2,1,0,0,2,2,2,1,0,2,2,0,3,2
1982,0,2,0,1,3,2,1,3,1,2,1,0,1,1,0,1,0,1,1
1983,0,1,2,1,0,2,2,1,2,1,1,0,1,1,0,1,0,1,1
1984,0,2,1,1,3,0,1,0,2,1,1,0,1,1,0,1,0,1,1
1985,1,0,1,1,0,2,2,0,0,2,1,0,1,1,0,1,0,1,1
1986,1,2,4,1,3,2,3,0,1,2,1,0,1,1,0,1,0,1,1
1987,0,1,0,1,3,0,1,0,3,2,1,0,1,1,0,1,0,1,1
1988,0,2,0,1,0,2,3,1,4,2,1,0,1,1,0,1,0,1,1
1989,0,2,0,1,3,2,1,3,1,2,2,1,0,2,2,1,1,2,2
1990,0,2,2,1,0,2,2,3,2,2,2,1,0,2,2,1,1,2,2
1991,0,1,1,1,0,0,2,1,1,1,2,1,0,2,2,1,1,2,2
1992,0,2,1,0,1,2,2,1,3,2,2,1,0,2,2,1,1,2,2
1993,0,2,1,1,3,0,2,0,2,1,2,1,0,2,2,1,1,2,2
1994,0,2,0,1,3,2,1,3,1,2,0,0,1,0,2,2,2,1,1
1995,0,1,1,1,1,0,1,0,1,1,0,0,1,0,2,2,2,1,1
1996,0,3,4,1,3,2,3,3,3,2,0,0,1,0,2,2,2,1,1
1997,0,3,0,1,0,2,3,1,2,1,0,0,1,0,2,2,2,1,1
1998,0,2,0,1,3,2,1,3,1,2,1,2,1,0,0,2,3,0,2
1999,0,2,0,1,3,2,3,0,3,2,1,2,1,0,0,2,3,0,2
2000,0,2,1,1,0,2,2,2,2,1,1,2,1,0,0,2,3,0,2
2001,0,1,0,1,1,2,2,3,0,2,1,2,1,0,0,2,3,0,2
2002,0,3,1,1,4,0,2,0,1,2,1,2,1,0,0,2,3,0,2
2003,1,1,0,1,0,2,2,0,1,1,2,1,1,0,2,2,2,2,1
2004,0,1,0,1,0,2,2,0,1,1,1,0,1,1,2,2,3,0,1
2005,0,2,1,1,1,2,1,1,2,1,1,0,1,1,2,2,3,0,1
2006,1,1,1,0,2,2,1,1,3,2,1,0,1,1,2,2,3,0,1
2007,0,2,4,1,0,2,3,0,3,2,1,0,1,1,2,2,3,0,1
2008,1,2,0,1,1,2,3,2,3,2,1,0,1,1,2,2,3,0,1
2009,0,1,4,1,0,0,2,1,1,1,1,0,1,1,2,2,3,0,1
2010,0,1,0,1,0,2,2,0,1,1,1,1,1,0,0,2,0,2,1
2011,0,1,2,1,0,2,2,1,2,2,1,1,1,0,0,2,0,2,1
2012,1,2,2,1,3,2,2,1,4,2,1,1,1,0,0,2,0,2,1
2013,0,2,2,1,0,2,2,1,3,2,1,1,1,0,0,2,0,2,1
2014,0,3,1,1,3,2,1,0,0,2,1,1,1,0,0,2,0,2,1
2015,1,3,2,1,0,2,2,0,1,2,1,1,1,0,0,2,0,2,1
2016,0,0,1,1,0,2,1,1,0,1,2,1,0,2,2,1,0,1,2
2017,1,1,0,1,0,0,2,0,2,1,2,1,0,2,2,1,0,1,2
2018,0,2,1,0,2,2,2,0,0,2,2,1,0,2,2,1,0,1,2
2019,0,1,1,1,1,2,3,0,2,1,2,1,0,2,2,1,0,1,2
2020,0,2,1,0,2,2,1,0,2,2,2,1,0,2,2,1,0,1,2
2021,1,1,4,1,1,2,3,1,1,2,2,1,0,2,2,1,0,1,2
2022,0,0,1,1,0,2,1,1,0,1,2,1,0,2,2,1,0,3,2
2023,0,1,4,1,1,2,3,0,1,2,2,1,0,2,2,1,0,3,2
2024,0,2,1,0,3,0,2,1,0,2,2,1,0,2,2,1,0,3,2
2025,0,2,0,1,0,0,3,0,3,2,2,1,0,2,2,1,0,3,2
2026,1,0,1,1,0,2,2,1,2,1,2,1,0,2,2,1,0,3,2
2027,0,2,1,1,1,1,2,0,4,2,2,1,0,2,2,1,0,3,2
2028,0,3,1,1,0,2,2,3,1,2,2,0,1,1,2,2,0,3,2
2029,1,1,1,1,1,2,1,0,0,2,2,0,1,1,2,2,0,3,2
2030,0,3,1,1,0,2,2,3,1,2,2,4,1,0,2,1,3,3,2
2031,0,1,1,1,1,2,3,0,1,2,2,4,1,0,2,1,3,3,2
2032,0,0,1,0,2,2,2,0,2,2,2,4,1,0,2,1,3,3,2
2033,0,1,0,1,2,2,2,0,3,2,2,4,1,0,2,1,3,3,2
2034,0,3,1,1,0,2,2,3,1,2,3,4,1,0,2,2,1,4,2
2035,1,2,1,1,0,2,2,1,1,2,3,4,1,0,2,2,1,4,2
2036,0,1,1,1,0,2,1,0,0,2,3,4,1,0,2,2,1,4,2
2037,0,1,1,1,0,2,1,1,0,2,3,4,1,0,2,2,1,4,2
2038,0,3,1,1,0,2,2,3,1,2,3,4,1,1,2,3,1,3,2
2039,0,1,2,1,3,2,3,0,0,2,3,4,1,1,2,3,1,3,2
2040,0,2,1,0,0,2,2,1,2,2,3,4,1,0,2,3,0,4,2
2041,1,1,2,1,3,2,1,1,3,2,3,4,1,0,2,3,0,4,2
2042,0,2,1,0,0,2,2,1,2,2,2,1,1,1,2,1,0,2,1
2043,0,1,4,1,3,2,2,0,3,2,2,1,1,1,2,1,0,2,1
2044,0,1,1,1,1,2,2,0,0,2,2,1,1,1,2,1,0,2,1
2045,0,2,1,1,3,2,1,0,3,2,2,1,1,1,2,1,0,2,1
2046,1,2,2,1,0,2,2,0,4,2,2,1,1,1,2,1,0,2,1
2047,1,2,1,1,0,2,1,1,0,2,2,1,1,1,2,1,0,2,1
2048,0,0,1,1,1,2,1,1,1,1,2,0,0,0,0,2,0,0,2
2049,0,2,1,1,1,2,3,1,3,2,2,0,0,0,0,2,0,0,2
2050,0,1,1,1,1,0,1,0,3,2,2,0,0,0,0,2,0,0,2
2051,0,0,1,1,1,2,1,1,1,1,0,1,1,3,0,3,3,3,1
2052,0,3,1,0,0,2,2,3,2,2,0,1,1,3,0,3,3,3,1
2053,1,3,1,1,1,2,1,1,0,2,0,1,1,3,0,3,3,3,1
2054,0,2,1,1,1,2,0,1,2,2,0,1,1,3,0,3,3,3,1
